Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,1,18,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,14,1,19,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,1,19,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,5,1,20,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,1,20,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,224,2,3,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,228,2,3,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,32,2,4,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,52,2,4,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,14,2,5,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,23,2,5,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,10,2,6,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,20,2,6,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,14,2,7,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,21,2,7,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,19,2,8,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,24,2,8,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,18,2,9,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,27,2,9,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,19,2,10,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,35,2,10,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,22,2,11,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,22,2,11,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,23,2,12,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,36,2,12,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,36,2,13,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,19,2,13,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,46,2,14,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,19,2,14,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,74,2,15,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,39,2,15,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,85,2,16,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,37,2,16,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,71,2,17,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,20,2,17,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,73,2,18,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,15,2,18,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,41,2,19,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,2,19,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,10,2,20,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,2,20,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,273,3,3,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,293,3,3,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,115,3,4,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,151,3,4,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,59,3,5,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,62,3,5,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,49,3,6,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,62,3,6,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,41,3,7,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,60,3,7,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,42,3,8,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,59,3,8,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,56,3,9,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,61,3,9,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,68,3,10,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,82,3,10,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,70,3,11,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,46,3,11,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,84,3,12,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,65,3,12,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,64,3,13,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,37,3,13,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,85,3,14,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,27,3,14,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,109,3,15,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,35,3,15,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,112,3,16,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,40,3,16,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,110,3,17,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,19,3,17,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,84,3,18,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,11,3,18,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,27,3,19,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,3,19,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,8,3,20,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,130,4,3,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,127,4,3,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,512,4,4,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,505,4,4,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,145,4,5,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,197,4,5,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,4,6,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,124,4,6,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,77,4,7,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,105,4,7,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,116,4,8,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,128,4,8,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,174,4,9,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,173,4,9,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,235,4,10,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,247,4,10,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,254,4,11,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,236,4,11,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,235,4,12,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,177,4,12,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,168,4,13,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,139,4,13,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,154,4,14,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,101,4,14,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,152,4,15,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,72,4,15,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,153,4,16,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,69,4,16,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,98,4,17,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,38,4,17,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,73,4,18,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,28,4,18,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,21,4,19,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,6,4,19,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,5,4,20,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,4,20,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,5,3,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,5,3,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,129,5,4,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5,4,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,485,5,5,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,384,5,5,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,596,5,6,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,444,5,6,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,567,5,7,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,463,5,7,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,620,5,8,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,467,5,8,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,760,5,9,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,599,5,9,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,729,5,10,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,597,5,10,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,515,5,11,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,470,5,11,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,470,5,12,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,405,5,12,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,379,5,13,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,343,5,13,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,357,5,14,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,338,5,14,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,274,5,15,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,276,5,15,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,191,5,16,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,202,5,16,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,120,5,17,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,112,5,17,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,91,5,18,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,54,5,18,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,33,5,19,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,16,5,19,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,8,5,20,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,..,5,20,2
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,34,6,3,1
2025-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,23,6,3,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,6,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,1,17,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,17,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,6,1,18,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,18,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,1,19,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,147,2,3,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,181,2,3,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,2,4,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,16,2,4,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,2,5,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,2,5,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,2,6,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,2,6,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,9,2,7,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,14,2,7,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,2,8,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,2,8,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,2,9,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,2,9,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,2,10,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,14,2,10,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,2,11,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,13,2,11,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,13,2,12,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,2,12,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,16,2,13,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,12,2,13,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,17,2,14,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,2,14,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,2,15,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,9,2,15,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,35,2,16,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,11,2,16,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,46,2,17,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,7,2,17,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,40,2,18,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,18,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,2,19,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,19,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,20,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,2,20,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,191,3,3,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,220,3,3,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,74,3,4,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,88,3,4,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,31,3,5,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,32,3,5,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,3,6,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,3,6,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,3,7,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,3,7,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,3,8,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,3,8,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,3,9,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,3,9,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,39,3,10,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,3,10,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,33,3,11,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,34,3,11,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,3,12,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,3,12,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,31,3,13,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,15,3,13,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,55,3,14,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,9,3,14,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,68,3,15,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,19,3,15,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,63,3,16,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,16,3,16,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,52,3,17,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,8,3,17,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,34,3,18,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,5,3,18,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,3,19,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,3,19,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,3,20,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,74,4,3,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,103,4,3,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,354,4,4,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,393,4,4,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,80,4,5,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,147,4,5,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,50,4,6,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,82,4,6,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,55,4,7,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,68,4,7,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,61,4,8,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,58,4,8,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,89,4,9,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,107,4,9,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,165,4,10,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,148,4,10,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,204,4,11,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,155,4,11,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,174,4,12,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,148,4,12,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,126,4,13,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,49,4,13,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,107,4,14,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,48,4,14,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,119,4,15,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,50,4,15,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,143,4,16,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,44,4,16,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,90,4,17,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,37,4,17,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,49,4,18,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,18,4,18,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,4,19,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,4,19,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,4,20,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,5,3,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,85,5,4,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,80,5,4,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,343,5,5,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,255,5,5,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,351,5,6,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,255,5,6,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,347,5,7,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,292,5,7,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,401,5,8,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,296,5,8,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,443,5,9,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,361,5,9,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,473,5,10,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,414,5,10,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,359,5,11,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,327,5,11,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,326,5,12,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,297,5,12,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,261,5,13,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,280,5,13,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,241,5,14,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,238,5,14,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,192,5,15,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,245,5,15,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,142,5,16,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,159,5,16,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,78,5,17,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,93,5,17,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,45,5,18,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,64,5,18,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,5,19,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,9,5,19,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,6,5,20,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,..,5,20,2
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,10,6,3,1
2025-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,6,3,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,5,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,9,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,12,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,12,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,11,1,17,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,17,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,19,1,18,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,18,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,6,1,19,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,19,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,20,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,..,1,20,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,235,2,3,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,214,2,3,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,28,2,4,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,35,2,4,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21,2,5,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,22,2,5,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21,2,6,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,23,2,6,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,19,2,7,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,24,2,7,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,30,2,8,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,25,2,8,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,18,2,9,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21,2,9,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,27,2,10,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,21,2,10,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,25,2,11,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,24,2,11,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33,2,12,1
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,34,2,12,2
2025-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,30,2,13,1
